Date,Time,X,Y,Z,Magnitud,Dias Restantes,Gas_%
2025-09-05,06:00:00,65414,65325,65471,113281.9441,13.974590644527058,42.731469999999774
2025-09-05,06:10:00,65426,65339,65477,113300.4145,14.17593817523511,43.34714999999997
2025-09-05,06:20:00,65413,65321,65436,113258.835,13.72267621809984,41.961166666666884
2025-09-05,06:30:00,65430,65356,65383,113258.2373,13.716160635377927,41.94124333333311
2025-09-05,06:40:00,65425,65348,65364,113239.7643,13.514784761830615,41.32547666666651
2025-09-05,06:50:00,65422,65354,65433,113281.3351,13.967951879465096,42.71116999999989
2025-09-05,07:00:00,65404,65324,65396,113232.2613,13.43299386813576,41.07537666666661
2025-09-05,07:10:00,65416,65333,65375,113232.2594,13.432973156060823,41.07531333333318
2025-09-05,07:20:00,65409,65339,65416,113255.3542,13.684731696871856,41.84514000000005
2025-09-05,07:30:00,65417,65343,65406,113256.507,13.697298475793776,41.883566666666596
2025-09-05,07:40:00,65429,65353,65452,113295.7764,14.125377820171005,43.19254666666675
2025-09-05,07:50:00,65417,65348,65420,113267.4772,13.81688563586459,42.2492399999998
2025-09-05,08:00:00,65406,65350,65419,113261.7009,13.753917657822528,42.05669666666654
2025-09-05,08:10:00,65414,65342,65407,113254.7748,13.678415604134683,41.82582666666664
2025-09-05,08:20:00,65405,65339,65386,113235.7185,13.470681123591222,41.190616666666756
2025-09-05,08:30:00,65431,65335,65413,113264.0214,13.779213641938098,42.13404666666659
2025-09-05,08:40:00,65409,65327,65477,113283.6782,13.99349422826109,42.78927333333316
2025-09-05,08:50:00,65420,65320,65371,113224.7607,13.351229137061814,40.82535666666663
2025-09-05,09:00:00,65428,65351,65465,113301.5561,14.18838286192607,43.385203333333386
2025-09-05,09:10:00,65404,65341,65410,113250.155,13.628054739055159,41.671833333333296
2025-09-05,09:20:00,65401,65320,65418,113240.9287,13.52747799342052,41.36429000000014
2025-09-05,09:30:00,65422,65345,65406,113260.5489,13.741359599774194,42.01829666666648
2025-09-05,09:40:00,65409,65349,65477,113296.3663,14.131808374374648,43.21220999999981
2025-09-05,09:50:00,65417,65336,65389,113242.6514,13.546257304705078,41.421713333333415
2025-09-05,10:00:00,65407,65359,65476,113300.4021,14.1758030016937,43.346736666666885
2025-09-05,10:10:00,65411,65346,65435,113271.5227,13.860986003776528,42.38409000000004
2025-09-05,10:20:00,65424,65323,65396,113243.2379,13.552650795195717,41.4412633333331
2025-09-05,10:30:00,65400,65338,65394,113236.8733,13.483269704697335,41.22911000000022
2025-09-05,10:40:00,65415,65333,65416,113255.3582,13.684775301240089,41.84527333333342
2025-09-05,10:50:00,65415,65324,65468,113280.2111,13.955699051994383,42.67370333333334
2025-09-05,11:00:00,65425,65347,65429,113276.719,13.91763134842619,42.55729999999991
2025-09-05,11:10:00,65417,65325,65426,113257.6752,13.710033131533397,41.9225066666666
2025-09-05,11:20:00,65408,65352,65404,113255.3468,13.684651028790618,41.84489333333331
2025-09-05,11:30:00,65424,65332,65436,113271.5326,13.86109392458793,42.3844200000002
2025-09-05,11:40:00,65420,65332,65394,113244.9639,13.571466080084184,41.49879666666675
2025-09-05,11:50:00,65408,65330,65431,113258.2497,13.716295808919494,41.941656666666674
2025-09-05,12:00:00,65401,65357,65473,113294.0509,14.106567985828669,43.13503000000007
2025-09-05,12:10:00,65403,65357,65382,113242.6412,13.546146113566062,41.42137333333327
2025-09-05,12:20:00,65405,65353,65445,113277.8737,13.930218839423045,42.59578999999988
2025-09-05,12:30:00,65412,65342,65446,113276.1476,13.911402464425482,42.53825333333322
2025-09-05,12:40:00,65412,65330,65364,113221.8669,13.319683556870599,40.72889666666645
2025-09-05,12:50:00,65423,65326,65452,113276.7386,13.91784500983048,42.55795333333323
2025-09-05,13:00:00,65420,65334,65428,113265.7545,13.798106324580028,42.19181666666651
2025-09-05,13:10:00,65411,65326,65378,113227.0643,13.376340892721615,40.90214333333327
2025-09-05,13:20:00,65420,65338,65423,113265.1737,13.791774970314048,42.17245666666665
2025-09-05,13:30:00,65428,65344,65396,113257.6635,13.709905588756312,41.922116666666504
2025-09-05,13:40:00,65416,65351,65476,113300.9834,14.182139806505653,43.366113333333246
2025-09-05,13:50:00,65402,65357,65453,113283.0714,13.986879445601675,42.76904666666669
2025-09-05,14:00:00,65410,65354,65435,113275.5607,13.90500461349797,42.518690000000056
2025-09-05,14:10:00,65413,65333,65437,113266.334,13.804423507426458,42.211133333333414
2025-09-05,14:20:00,65401,65328,65366,113215.5128,13.25041692783869,40.51709333333323
2025-09-05,14:30:00,65420,65345,65435,113276.1433,13.911355589729634,42.53810999999987
2025-09-05,14:40:00,65415,65321,65433,113258.2569,13.716374296782218,41.94189666666644
2025-09-05,14:50:00,65427,65348,65389,113255.352,13.684707714469305,41.84506666666663
2025-09-05,15:00:00,65424,65331,65368,113231.6862,13.426724650094433,41.05620666666655
2025-09-05,15:10:00,65401,65356,65442,113275.5618,13.905016604699169,42.51872666666653
2025-09-05,15:20:00,65411,65355,65378,113243.7982,13.558758677074728,41.45994000000016
2025-09-05,15:30:00,65410,65342,65433,113267.4823,13.816941231434177,42.24941000000011
2025-09-05,15:40:00,65413,65340,65386,113240.9165,13.527345000097466,41.363883333333554
2025-09-05,15:50:00,65410,65335,65410,113250.1586,13.628093982986519,41.67195333333317
2025-09-05,16:00:00,65420,65334,65388,113242.6532,13.546276926670759,41.421773333333356
2025-09-05,16:10:00,65403,65330,65414,113245.5417,13.57776473107403,41.518056666666716
2025-09-05,16:20:00,65414,65323,65384,113230.5311,13.414132798660706,41.017703333333095
2025-09-05,16:30:00,65412,65341,65382,113238.6063,13.50216129723001,41.28687666666665
2025-09-05,16:40:00,65401,65333,65431,113255.9378,13.691093574195618,41.864593333333325
2025-09-05,16:50:00,65415,65346,65392,113248.9983,13.615445445874267,41.63327666666689
2025-09-05,17:00:00,65414,65347,65398,113252.4623,13.653206828755579,41.74874333333331
2025-09-05,17:10:00,65407,65335,65469,113282.5134,13.980796636234475,42.75044666666654
2025-09-05,17:20:00,65403,65349,65381,113237.4469,13.489522571100439,41.24822999999985
2025-09-05,17:30:00,65401,65332,65367,113218.3983,13.281872028965829,40.61327666666669
2025-09-05,17:40:00,65425,65344,65457,113291.1639,14.07509653306346,43.03879666666665
2025-09-05,17:50:00,65410,65326,65458,113272.6981,13.873799147378874,42.42326999999981
2025-09-05,18:00:00,65411,65329,65402,113242.6544,13.546290007981211,41.42181333333331
2025-09-05,18:10:00,65412,65350,65434,113273.8302,13.886140273695302,42.461006666666556
2025-09-05,18:20:00,65430,65355,65447,113294.6192,14.112763076443985,43.15397333333337
2025-09-05,18:30:00,65403,65326,65417,113244.9671,13.571500963578673,41.498903333333146
2025-09-05,18:40:00,65400,65332,65385,113228.214,13.388873878258302,40.94046666666691
2025-09-05,18:50:00,65421,65340,65449,113281.9246,13.974378073232025,42.730819999999945
2025-09-05,19:00:00,65427,65328,65389,113243.8132,13.55892219345556,41.46044000000014
2025-09-05,19:10:00,65408,65334,65373,113227.0601,13.376295108135027,40.90200333333341
2025-09-05,19:20:00,65423,65327,65387,113239.7705,13.514852348601398,41.32568333333329
2025-09-05,19:30:00,65415,65345,65454,113284.2326,13.999537793696929,42.80775333333343
2025-09-05,19:40:00,65404,65323,65413,113241.5035,13.533743941134231,41.3834500000002
2025-09-05,19:50:00,65423,65338,65463,113290.0152,14.062574448618872,43.000506666666475
2025-09-05,20:00:00,65427,65358,65437,113288.8409,14.049773296217728,42.96136333333319
2025-09-05,20:10:00,65424,65337,65382,113243.2306,13.552571217223736,41.441019999999845
2025-09-05,20:20:00,65403,65329,65460,113271.5421,13.861197484962462,42.38473666666687
2025-09-05,20:30:00,65422,65324,65410,113250.7446,13.634482022931348,41.69148666666685
2025-09-05,20:40:00,65416,65354,65471,113299.8244,14.16950544081295,43.32747999999992
2025-09-05,20:50:00,65401,65352,65384,113239.7552,13.514685561892954,41.32517333333332
2025-09-05,21:00:00,65416,65341,65411,113257.6631,13.709901228319598,41.9221033333335
2025-09-05,21:10:00,65404,65334,65398,113239.1857,13.508477389967183,41.30619000000006
2025-09-05,21:20:00,65427,65326,65395,113246.1241,13.584113527087341,41.537470000000035
2025-09-05,21:30:00,65410,65329,65436,113261.7166,13.754088804967841,42.05721999999999
2025-09-05,21:40:00,65413,65332,65420,113255.9367,13.691081582994421,41.86455666666686
2025-09-05,21:50:00,65429,65344,65365,113240.3444,13.521108485332272,41.34481333333339
2025-09-05,22:00:00,65431,65354,65370,113250.1566,13.628072180802484,41.67188666666674
2025-09-05,22:10:00,65420,65337,65430,113268.6403,13.829564696034781,42.28800999999997
2025-09-05,22:20:00,65409,65358,65404,113259.3866,13.728689260477744,41.97955333333327
2025-09-05,22:30:00,65416,65330,65466,113283.0928,13.987112728971645,42.76975999999995
2025-09-05,22:40:00,65423,65338,65431,113271.5275,13.861038329018344,42.38424999999989
2025-09-05,22:50:00,65425,65357,65405,113268.628,13.82943061260247,42.2875999999999
2025-09-05,23:00:00,65431,65358,65472,113311.3706,14.295371629907935,43.71235333333316
2025-09-05,23:10:00,65413,65355,65467,113296.36,14.131739697494766,43.21200000000002
2025-09-05,23:20:00,65404,65352,65399,113250.1493,13.627992602830503,41.671643333333485
2025-09-05,23:30:00,65402,65328,65371,113218.9773,13.288183761266131,40.63257666666662
2025-09-05,23:40:00,65400,65325,65404,113235.1484,13.464466411010225,41.17161333333352
2025-09-05,23:50:00,65406,65323,65376,113221.2901,13.31339580697285,40.709669999999946
2025-10-05,00:00:00,65416,65321,65423,113253.0575,13.659695158747164,41.768583333333176
2025-10-05,00:10:00,65404,65346,65395,113244.3772,13.56507040937503,41.47924000000009
2025-10-05,00:20:00,65420,65327,65465,113283.0947,13.987133441046586,42.769823333333385
2025-10-05,00:30:00,65407,65322,65407,113239.1937,13.508564598703648,41.30645666666678
2025-10-05,00:40:00,65428,65322,65449,113275.5864,13.905284771563787,42.51954666666667
2025-10-05,00:50:00,65405,65321,65450,113262.3043,13.760495376769095,42.076810000000116
2025-10-05,01:00:00,65411,65321,65465,113274.4375,13.892760506900842,42.481249999999996
2025-10-05,01:10:00,65416,65354,65461,113294.0461,14.106515660586853,43.134870000000234
2025-10-05,01:20:00,65422,65349,65479,113305.0278,14.226228183216234,43.50092666666654
2025-10-05,01:30:00,65407,65341,65407,113250.1549,13.628053648945901,41.6718299999998
2025-10-05,01:40:00,65425,65355,65432,113283.067,13.986831480796573,42.768899999999846
2025-10-05,01:50:00,65412,65348,65394,113249.5743,13.621724474898274,41.65247666666643
2025-10-05,02:00:00,65414,65335,65469,113286.5552,14.024856670105791,42.88517333333341
2025-10-05,02:10:00,65429,65349,65418,113273.83,13.886138093476948,42.46100000000006
2025-10-05,02:20:00,65415,65331,65380,113233.4146,13.445566097603809,41.113820000000125
2025-10-05,02:30:00,65415,65331,65371,113228.2183,13.388920752953988,40.94060999999977
2025-10-05,02:40:00,65419,65322,65379,113229.9558,13.407861400401023,40.998526666666535
2025-10-05,02:50:00,65429,65342,65455,113291.1648,14.075106344046302,43.03882666666662
2025-10-05,03:00:00,65418,65359,65368,113244.3775,13.565073679702644,41.47925000000008
2025-10-05,03:10:00,65419,65359,65471,113304.4407,14.21982815207037,43.48135666666688
2025-10-05,03:20:00,65400,65349,65384,113237.4464,13.489517120554467,41.248213333333354
2025-10-05,03:30:00,65419,65325,65385,113235.151,13.464494753849486,41.17169999999993
2025-10-05,03:40:00,65417,65327,65466,113281.9402,13.974548130268083,42.7313399999999
2025-10-05,03:50:00,65431,65352,65379,113254.1977,13.67212458390932,41.80659000000014
2025-10-05,04:00:00,65411,65357,65479,113303.2913,14.207298436861297,43.443043333333236
2025-10-05,04:10:00,65401,65333,65399,113237.4536,13.48959560841719,41.24845333333311
2025-10-05,04:20:00,65400,65342,65477,113287.133,14.03115532109564,42.90443333333339
2025-10-05,04:30:00,65412,65321,65468,113276.75,13.917969282279948,42.55833333333333
2025-10-05,04:40:00,65420,65321,65454,113273.2782,13.880122870880529,42.44260666666669
2025-10-05,04:50:00,65424,65328,65428,113264.6041,13.785565708279018,42.15346999999989
2025-10-05,05:00:00,65410,65322,65415,113245.5474,13.577826867298688,41.51824666666653
2025-10-05,05:10:00,65429,65342,65389,113253.0455,13.659564345642469,41.7681833333331
2025-10-05,05:20:00,65403,65337,65418,113251.8905,13.646973584317998,41.729683333333135
2025-10-05,05:30:00,65405,65354,65385,113243.797,13.558745595764274,41.4599000000002
2025-10-05,05:40:00,65410,65334,65449,113272.1116,13.867405656888232,42.40372000000013
2025-10-05,05:50:00,65427,65356,65479,113311.9522,14.301711705047657,43.73173999999999
2025-10-05,06:00:00,65409,65331,65474,113284.251,13.999738373790768,42.8083666666668
2025-10-05,06:10:00,65416,65357,65445,113286.5329,14.024613575752982,42.88443000000019
2025-10-05,06:20:00,65412,65354,65393,113252.4592,13.653173035370186,41.74863999999992
2025-10-05,06:30:00,65423,65349,65441,113283.6494,13.993180276809882,42.788313333333164
2025-10-05,06:40:00,65405,65322,65443,113258.8361,13.722688209301033,41.961203333333344
2025-10-05,06:50:00,65406,65333,65436,113261.7138,13.754058281910066,42.05712666666659
2025-10-05,07:00:00,65414,65340,65398,113248.4234,13.609178408051294,41.61411333333332
2025-10-05,07:10:00,65401,65346,65365,113225.3229,13.357357731015608,40.844096666666644
2025-10-05,07:20:00,65402,65337,65441,113264.6002,13.785523194020044,42.15334000000003
2025-10-05,07:30:00,65419,65337,65373,113235.1459,13.46443915828006,41.171530000000104
2025-10-05,07:40:00,65424,65321,65388,113237.4645,13.48971443032069,41.24881666666673
2025-10-05,07:50:00,65428,65352,65399,113264.01,13.779089369488629,42.13366666666649
2025-10-05,08:00:00,65430,65333,65428,113270.9538,13.854784372505982,42.36512666666676
2025-10-05,08:10:00,65413,65335,65417,113255.9344,13.691056510482612,41.86447999999994
2025-10-05,08:20:00,65413,65322,65462,113274.4353,13.892736524498295,42.481176666666585
2025-10-05,08:30:00,65408,65325,65388,113230.5287,13.414106636039799,41.01762333333318
2025-10-05,08:40:00,65412,65353,65371,113239.1805,13.508420704288499,41.30601666666674
2025-10-05,08:50:00,65420,65353,65431,113278.448,13.936479336590791,42.61493333333347
2025-10-05,09:00:00,65424,65334,65431,113269.7978,13.842182710089416,42.32659333333334
2025-10-05,09:10:00,65412,65331,65395,113240.3432,13.52109540402182,41.344773333333436
2025-10-05,09:20:00,65431,65351,65455,113297.5109,14.144285764341749,43.250363333333134
2025-10-05,09:30:00,65412,65350,65441,113277.8739,13.93022101964156,42.595796666666864
2025-10-05,09:40:00,65419,65337,65456,113283.0838,13.987014619143084,42.76945999999977
2025-10-05,09:50:00,65427,65325,65395,113245.5473,13.577825777189588,41.51824333333352
2025-10-05,10:00:00,65428,65321,65423,113259.9892,13.735258258550568,41.99963999999988
2025-10-05,10:10:00,65422,65338,65394,113249.5809,13.621796422105929,41.65269666666669
2025-10-05,10:20:00,65418,65324,65446,113269.2307,13.836000700784552,42.30769
2025-10-05,10:30:00,65401,65329,65452,113265.7642,13.798212065173075,42.192140000000165
2025-10-05,10:40:00,65401,65330,65413,113243.809,13.558876408868812,41.4602999999998
2025-10-05,10:50:00,65428,65350,65419,113274.4068,13.892425843374697,42.48022666666657
2025-10-05,11:00:00,65414,65328,65450,113271.5387,13.861160421249457,42.38462333333349
2025-10-05,11:10:00,65418,65328,65462,113280.7828,13.961931206322706,42.69276000000003
2025-10-05,11:20:00,65420,65328,65391,113240.924,13.5274267582878,41.3641333333333
2025-10-05,11:30:00,65429,65326,65443,113275.0042,13.898938155768837,42.50013999999986
2025-10-05,11:40:00,65415,65352,65367,113238.0273,13.495849564929706,41.26757666666671
2025-10-05,11:50:00,65403,65358,65403,113255.3442,13.684622685951355,41.8448066666669
2025-10-05,12:00:00,65416,65356,65466,113298.0889,14.15058659555011,43.26963000000008
2025-10-05,12:10:00,65427,65348,65415,113270.3653,13.84836907983115,42.34551000000016
2025-10-05,12:20:00,65403,65357,65466,113291.1604,14.075058379241199,43.03867999999978
2025-10-05,12:30:00,65417,65356,65479,113306.1784,14.238770979735762,43.53928000000015
2025-10-05,12:40:00,65430,65354,65370,113249.5789,13.621774619921734,41.652629999999775
2025-10-05,12:50:00,65426,65347,65449,113288.8498,14.049870315937033,42.96165999999988
2025-10-05,13:00:00,65413,65326,65464,113277.8978,13.930481555741697,42.59659333333354
2025-10-05,13:10:00,65428,65341,65368,113239.7673,13.514817465106907,41.32557666666689
2025-10-05,13:20:00,65429,65321,65425,113261.7222,13.754149851083401,42.05740666666679
2025-10-05,13:30:00,65426,65340,65465,113294.0568,14.106632302271837,43.13522666666686
2025-10-05,13:40:00,65414,65340,65373,113233.9884,13.451821144225425,41.13294666666673
2025-10-05,13:50:00,65422,65358,65368,113246.1111,13.583971812890544,41.53703666666649
2025-10-05,14:00:00,65400,65332,65448,113264.6058,13.7855842401356,42.15352666666683
2025-10-05,14:10:00,65425,65340,65416,113265.1724,13.791760798894334,42.17241333333319
2025-10-05,14:20:00,65417,65356,65408,113265.1627,13.791655058301448,42.172090000000026
2025-10-05,14:30:00,65431,65355,65444,113293.4637,14.100166864573385,43.11545666666643
2025-10-05,14:40:00,65402,65330,65426,113251.8961,13.647034630433554,41.729869999999934
2025-10-05,14:50:00,65420,65345,65431,113273.8328,13.886168616534725,42.46109333333346
2025-10-05,15:00:00,65401,65337,65467,113279.0469,13.943008000622996,42.634896666666705
2025-10-05,15:10:00,65402,65348,65415,113255.9267,13.690972572073761,41.864223333333214
2025-10-05,15:20:00,65428,65357,65405,113270.3609,13.848321115026048,42.345363333333324
2025-10-05,15:30:00,65420,65332,65476,113292.3351,14.087863892079215,43.07783666666655
2025-10-05,15:40:00,65408,65336,65372,113227.6368,13.382581767923522,40.921226666666435
2025-10-05,15:50:00,65408,65320,65365,113214.3634,13.237887212629776,40.478780000000064
2025-10-05,16:00:00,65427,65348,65460,113296.3593,14.131732066730281,43.211976666666544
2025-10-05,16:10:00,65409,65359,65384,113248.4155,13.609092289424087,41.61385000000009
2025-10-05,16:20:00,65427,65330,65397,113249.5865,13.621857468221487,41.6528833333335
2025-10-05,16:30:00,65407,65341,65435,113266.3284,13.804362461310903,42.210946666666615
2025-10-05,16:40:00,65416,65334,65380,113235.7232,13.470732358723781,41.190773333333105
2025-10-05,16:50:00,65427,65342,65451,113287.6988,14.037323158980794,42.92329333333328
2025-10-05,17:00:00,65412,65338,65432,113265.7522,13.79808125206838,42.19174000000009
2025-10-05,17:10:00,65431,65320,65450,113276.7437,13.917900605400067,42.55812333333355
2025-10-05,17:20:00,65404,65327,65440,113259.4091,13.728934535049069,41.98030333333348
2025-10-05,17:30:00,65407,65342,65406,113250.1543,13.628047108290675,41.67180999999982
2025-10-05,17:40:00,65400,65343,65462,113279.0408,13.94294150396147,42.634693333333416
2025-10-05,17:50:00,65423,65336,65368,113233.9933,13.451874559576495,41.13311000000006
2025-10-05,18:00:00,65419,65340,65467,113291.1702,14.075165209943343,43.03900666666644
2025-10-05,18:10:00,65425,65350,65473,113303.8695,14.213601448288017,43.46231666666669
2025-10-05,18:20:00,65403,65330,65415,113246.1193,13.584061201845525,41.5373100000002
2025-10-05,18:30:00,65414,65338,65370,113231.1024,13.420360592552317,41.03674666666678
2025-10-05,18:40:00,65418,65347,65414,113264.0125,13.779116622218794,42.13374999999991
2025-10-05,18:50:00,65410,65324,65368,113219.5588,13.294522746296598,40.65195999999997
2025-10-05,19:00:00,65429,65351,65371,113247.8471,13.602896108699511,41.5949033333333
2025-10-05,19:10:00,65431,65329,65401,113253.6304,13.66594039438594,41.78767999999982
2025-10-05,19:20:00,65414,65351,65475,113299.2508,14.163252574409691,43.308359999999816
2025-10-05,19:30:00,65427,65336,65458,113288.2827,14.04368830663217,42.94275666666654
2025-10-05,19:40:00,65407,65359,65388,113249.5699,13.62167651009333,41.65233000000008
2025-10-05,19:50:00,65408,65321,65442,113259.414,13.728987950400139,41.98046666666681
2025-10-05,20:00:00,65417,65322,65412,113247.8579,13.603013840493755,41.59526333333342
2025-10-05,20:10:00,65403,65323,65441,113257.1023,13.703787895894619,41.90340999999996
2025-10-05,20:20:00,65408,65344,65425,113262.8599,13.766552023515231,42.09532999999986
2025-10-05,20:30:00,65430,65329,65384,113243.2364,13.55263444355765,41.441213333333145
2025-10-05,20:40:00,65403,65331,65454,113269.2283,13.835974538163645,42.30761000000008
2025-10-05,20:50:00,65407,65321,65376,113220.7139,13.307114597730324,40.69046333333341
2025-10-05,21:00:00,65420,65351,65458,113292.8919,14.093933620135966,43.09639666666675
2025-10-05,21:10:00,65415,65351,65395,113253.6156,13.665779058223624,41.78718666666682
2025-10-05,21:20:00,65427,65353,65374,113249.5775,13.621759358392925,41.65258333333332
2025-10-05,21:30:00,65409,65334,65380,113231.6795,13.42665161277768,41.05598333333328
2025-10-05,21:40:00,65407,65337,65418,113254.2005,13.672155106967098,41.806683333333545
2025-10-05,21:50:00,65408,65344,65467,113287.1259,14.031077923342018,42.904196666666635
2025-10-05,22:00:00,65426,65333,65452,113282.5082,13.980739950555787,42.75027333333322
2025-10-05,22:10:00,65417,65341,65479,113297.5269,14.144460181814676,43.25089666666657
2025-10-05,22:20:00,65429,65339,65448,113285.3903,14.01215798796992,42.8463433333333
2025-10-05,22:30:00,65411,65351,65414,113262.2776,13.760204317611182,42.075920000000046
2025-10-05,22:40:00,65413,65340,65462,113284.8163,14.005900761129947,42.82721000000019
2025-10-05,22:50:00,65425,65351,65457,113295.2015,14.119110782348033,43.173383333333184
2025-10-05,23:00:00,65422,65358,65476,113308.4852,14.263917618890053,43.61617333333319
2025-10-05,23:10:00,65411,65337,65384,113236.8754,13.48329259699063,41.22918000000015
2025-10-05,23:20:00,65412,65340,65371,113231.6784,13.426639621576484,41.05594666666681
2025-10-05,23:30:00,65413,65359,65473,113302.1323,14.194664071168594,43.40440999999991
2025-10-05,23:40:00,65406,65342,65471,113287.1292,14.031113896945767,42.90430666666653
2025-10-05,23:50:00,65431,65330,65449,113281.9326,13.974465281968492,42.73108666666667
